Site,Date,Depth,Temp
98_osh,2024-12-27,10,9.32630391418934
98_osh,2024-12-27,15,9.32630391418934
98_osh,2024-12-27,20,9.32630391418934
98_osh,2024-12-27,30,9.32630391418934
98_osh,2024-12-27,40,9.32630391418934
98_osh,2024-12-27,50,9.32703635841608
98_osh,2024-12-28,5,9.225226610898972
98_osh,2024-12-28,10,9.225226610898972
98_osh,2024-12-28,15,9.225226610898972
98_osh,2024-12-28,20,9.225226610898972
98_osh,2024-12-28,30,9.225226610898972
98_osh,2024-12-28,40,9.225959055125712
98_osh,2024-12-28,50,9.225959055125712
98_osh,2024-12-29,5,9.143192857503893
98_osh,2024-12-29,10,9.143192857503893
98_osh,2024-12-29,15,9.143192857503893
98_osh,2024-12-29,20,9.143192857503893
98_osh,2024-12-29,30,9.143192857503893
98_osh,2024-12-29,40,9.143192857503893
98_osh,2024-12-29,50,9.143192857503893
98_osh,2024-12-30,5,9.098513759672642
98_osh,2024-12-30,10,9.098513759672642
98_osh,2024-12-30,15,9.098513759672642
98_osh,2024-12-30,20,9.098513759672642
98_osh,2024-12-30,30,9.098513759672642
98_osh,2024-12-30,40,9.098513759672642
98_osh,2024-12-30,50,9.098513759672642
98_osh,2024-12-31,5,9.060426659882069
98_osh,2024-12-31,10,9.060426659882069
98_osh,2024-12-31,15,9.060426659882069
98_osh,2024-12-31,20,9.060426659882069
98_osh,2024-12-31,30,9.06115910410881
98_osh,2024-12-31,40,9.06115910410881
98_osh,2024-12-31,50,9.06115910410881
98_osh,2025-01-01,5,8.980590239167213
98_osh,2025-01-01,10,8.980590239167213
98_osh,2025-01-01,15,8.980590239167213
98_osh,2025-01-01,20,8.980590239167213
98_osh,2025-01-01,30,8.980590239167213
98_osh,2025-01-01,40,8.980590239167213
98_osh,2025-01-01,50,8.980590239167213
98_osh,2025-01-02,5,8.8524124994874
98_osh,2025-01-02,10,8.8524124994874
98_osh,2025-01-02,15,8.8524124994874
98_osh,2025-01-02,20,8.8524124994874
98_osh,2025-01-02,30,8.8524124994874
98_osh,2025-01-02,40,8.8524124994874
98_osh,2025-01-02,50,8.8524124994874
98_osh,2025-01-03,5,8.719840094447136
98_osh,2025-01-03,10,8.720572538673878
98_osh,2025-01-03,15,8.720572538673878
98_osh,2025-01-03,20,8.720572538673878
98_osh,2025-01-03,30,8.720572538673878
98_osh,2025-01-03,40,8.720572538673878
98_osh,2025-01-03,50,8.720572538673878
98_osh,2025-01-04,5,8.598254352807999
98_osh,2025-01-04,10,8.598254352807999
98_osh,2025-01-04,15,8.598254352807999
98_osh,2025-01-04,20,8.598254352807999
98_osh,2025-01-04,30,8.59898679703474
98_osh,2025-01-04,40,8.59898679703474
98_osh,2025-01-04,50,8.59898679703474
98_osh,2025-01-05,5,8.503769047558308
98_osh,2025-01-05,10,8.503769047558308
98_osh,2025-01-05,15,8.50450149178505
98_osh,2025-01-05,20,8.50450149178505
98_osh,2025-01-05,30,8.50450149178505
98_osh,2025-01-05,40,8.50450149178505
98_osh,2025-01-05,50,8.50450149178505
98_osh,2025-01-06,5,8.45176550745964
98_osh,2025-01-06,10,8.461287282407284
98_osh,2025-01-06,15,8.464217059314251
98_osh,2025-01-06,20,8.464949503540993
98_osh,2025-01-06,30,8.464949503540993
98_osh,2025-01-06,40,8.464949503540993
98_osh,2025-01-06,50,8.464949503540993
98_osh,2025-01-07,5,8.437849067151546
98_osh,2025-01-07,10,8.437849067151546
98_osh,2025-01-07,15,8.437849067151546
98_osh,2025-01-07,20,8.437849067151546
98_osh,2025-01-07,30,8.437849067151546
98_osh,2025-01-07,40,8.437849067151546
98_osh,2025-01-07,50,8.437849067151546
98_osh,2025-01-08,5,8.37778864055872
98_osh,2025-01-08,10,8.37778864055872
98_osh,2025-01-08,15,8.37778864055872
98_osh,2025-01-08,20,8.37778864055872
98_osh,2025-01-08,30,8.37778864055872
98_osh,2025-01-08,40,8.37778864055872
98_osh,2025-01-08,50,8.37778864055872
98_osh,2025-01-09,5,8.28769800066948
98_osh,2025-01-09,10,8.28769800066948
98_osh,2025-01-09,15,8.28769800066948
98_osh,2025-01-09,20,8.28769800066948
98_osh,2025-01-09,30,8.28769800066948
98_osh,2025-01-09,40,8.28769800066948
98_osh,2025-01-09,50,8.28769800066948
98_osh,2025-01-10,5,8.252540677785873
98_osh,2025-01-10,10,8.253273122012615
98_osh,2025-01-10,15,8.252540677785873
98_osh,2025-01-10,20,8.252540677785873
98_osh,2025-01-10,30,8.25107578933239
98_osh,2025-01-10,40,8.250343345105648
98_osh,2025-01-10,50,8.250343345105648
98_osh,2025-01-11,5,8.241554014384747
98_osh,2025-01-11,10,8.241554014384747
98_osh,2025-01-11,15,8.241554014384747
98_osh,2025-01-11,20,8.241554014384747
98_osh,2025-01-11,30,8.240821570158005
98_osh,2025-01-11,40,8.240089125931263
98_osh,2025-01-11,50,8.240089125931263
98_osh,2025-01-12,5,8.235694460570812
98_osh,2025-01-12,10,8.235694460570812
98_osh,2025-01-12,15,8.235694460570812
98_osh,2025-01-12,20,8.235694460570812
98_osh,2025-01-12,30,8.23496201634407
98_osh,2025-01-12,40,8.23496201634407
98_osh,2025-01-12,50,8.23496201634407
98_osh,2025-01-13,5,8.243751347064972
98_osh,2025-01-13,10,8.244483791291714
98_osh,2025-01-13,15,8.243751347064972
98_osh,2025-01-13,20,8.24301890283823
98_osh,2025-01-13,30,8.242286458611488
98_osh,2025-01-13,40,8.240821570158005
98_osh,2025-01-13,50,8.240089125931263
98_osh,2025-01-14,5,8.203466914594173
98_osh,2025-01-14,10,8.203466914594173
98_osh,2025-01-14,15,8.203466914594173
98_osh,2025-01-14,20,8.203466914594173
98_osh,2025-01-14,30,8.203466914594173
98_osh,2025-01-14,40,8.203466914594173
98_osh,2025-01-14,50,8.203466914594173
98_osh,2025-01-15,5,8.056978069245815
98_osh,2025-01-15,10,8.056978069245815
98_osh,2025-01-15,15,8.056978069245815
98_osh,2025-01-15,20,8.056978069245815
98_osh,2025-01-15,30,8.056978069245815
98_osh,2025-01-15,40,8.056978069245815
98_osh,2025-01-15,50,8.057710513472557
98_osh,2025-01-16,5,7.851893685758114
98_osh,2025-01-16,10,7.851893685758114
98_osh,2025-01-16,15,7.851893685758114
98_osh,2025-01-16,20,7.851893685758114
98_osh,2025-01-16,30,7.851893685758114
98_osh,2025-01-16,40,7.852626129984856
98_osh,2025-01-16,50,7.875331901013851
98_osh,2025-01-17,5,7.620441310107708
